"","sampleNo","pop","testatus_i_rdsIest","testatus_s_rdsIest","testatus_i_rdsIIest","testatus_s_rdsIIest","testatus_i_rdsIse","testatus_s_rdsIse","testatus_i_rdsIIse","testatus_s_rdsIIse","testatus_i_true","testatus_s_true","blk_0_rdsIest","blk_1_rdsIest","blk_0_rdsIIest","blk_1_rdsIIest","blk_0_rdsIse","blk_1_rdsIse","blk_0_rdsIIse","blk_1_rdsIIse","blk_0_true","blk_1_true"
"1400",199,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0962373051253773,0.903762694874623,0.0944025206845847,0.905597479315415,0.0160437841594566,0.0160437841594566,0.0298643392039792,0.0298643392039792,0.094,0.906,0.442597759802416,0.557402240197584,0.444431265432922,0.555568734567078,0.0337209974174684,0.0337209974174684,0.0481002895265661,0.0481002895265661,0.508,0.492
"1401",0,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0957459871862397,0.90425401281376,0.099679810682525,0.900320189317475,0.0133645984218955,0.0133645984218955,0.0171399531579316,0.0171399531579316,0.093,0.907,0.285244824774451,0.714755175225549,0.211119219088148,0.788880780911852,0.0510915544027714,0.0510915544027714,0.0398712283215214,0.0398712283215214,0.497,0.503
"1402",1,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.11194731767584,0.88805268232416,0.120038933897979,0.879961066102021,0.0163686722233447,0.0163686722233447,0.024365141056012,0.024365141056012,0.093,0.907,1,0,0.120499776540962,0.879500223459038,NA,NA,0.0543997969047879,0.0543997969047879,0.497,0.503
"1403",2,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0614996003964912,0.938500399603509,0.0564037715631647,0.943596228436835,0.0123801651260645,0.0123801651260645,0.0122033398293694,0.0122033398293694,0.093,0.907,0.714204524357152,0.285795475642848,0.860835715939789,0.139164284060211,0.0980091771698833,0.0980091771698833,0.067362065094754,0.067362065094754,0.497,0.503
"1404",3,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0737275296445343,0.926272470355466,0.0704577456385289,0.929542254361471,0.0134328680959091,0.0134328680959091,0.0152118250534127,0.0152118250534127,0.093,0.907,0.51202257344769,0.48797742655231,0.491062265817045,0.508937734182955,0.0341445883282716,0.0341445883282716,0.0719688325238553,0.0719688325238553,0.497,0.503
"1405",4,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.120281395634285,0.879718604365715,0.117931030402707,0.882068969597293,0.018097999357878,0.0180979993578779,0.0297668907876085,0.0297668907876085,0.093,0.907,0.52212227708783,0.47787772291217,0.561654371091693,0.438345628908307,0.0345423825589829,0.0345423825589829,0.0575786567922999,0.0575786567922999,0.497,0.503
"1406",5,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.141534298928722,0.858465701071278,0.155557538843919,0.844442461156081,0.0183788790044772,0.0183788790044772,0.0309497475995741,0.030949747599574,0.093,0.907,0.447469045666149,0.552530954333851,0.0990691828982915,0.900930817101709,0.0576913050041462,0.0576913050041463,0.0219174155556143,0.0219174155556143,0.497,0.503
"1407",6,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.102969005152719,0.897030994847281,0.116261329937159,0.883738670062842,0.0154165086066964,0.0154165086066965,0.0287090325688742,0.0287090325688742,0.093,0.907,0.11852736784484,0.88147263215516,0.106073825982778,0.893926174017222,0.0237173181744396,0.0237173181744397,0.051775294276735,0.051775294276735,0.497,0.503
"1408",7,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0515072116670915,0.948492788332909,0.0533589310450254,0.946641068954975,0.00990342495201017,0.0099034249520102,0.0139126233946216,0.0139126233946216,0.093,0.907,0.398948164132568,0.601051835867432,0.729496637168948,0.270503362831052,0.0608261582412261,0.0608261582412261,0.07699885093871,0.07699885093871,0.497,0.503
"1409",8,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0547698884843832,0.945230111515617,0.0540310924794603,0.94596890752054,0.00888243825755497,0.00888243825755499,0.00956158220972328,0.00956158220972328,0.093,0.907,0.418155659844998,0.581844340155002,0.493762375566755,0.506237624433245,0.0353943191351015,0.0353943191351016,0.0583822693629598,0.0583822693629598,0.497,0.503
"1410",9,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0670106389720678,0.932989361027932,0.0745049169780947,0.925495083021905,0.0112869655907826,0.0112869655907826,0.0250405319514462,0.0250405319514461,0.093,0.907,0.461853977995344,0.538146022004656,0.660783600765452,0.339216399234548,0.0567393365897362,0.0567393365897362,0.0489573000047947,0.0489573000047947,0.497,0.503
"1411",10,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0729628044971234,0.927037195502877,0.0836895695109271,0.916310430489073,0.0110915924450902,0.0110915924450902,0.0182277162594489,0.0182277162594489,0.093,0.907,0.654096123088942,0.345903876911057,0.475156575756964,0.524843424243036,0.0419421362933506,0.0419421362933506,0.0643093568828394,0.0643093568828394,0.497,0.503
"1412",11,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.154860164739231,0.845139835260769,0.149860694629829,0.850139305370171,0.0203837247620442,0.0203837247620442,0.022676000888159,0.022676000888159,0.093,0.907,0.626359710408492,0.373640289591508,0.342543791483059,0.657456208516941,0.0601039089458291,0.0601039089458291,0.0479736228469293,0.0479736228469293,0.497,0.503
"1413",12,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.104145778082321,0.895854221917679,0.121209823478947,0.878790176521053,0.0135732931787185,0.0135732931787185,0.0261703517073472,0.0261703517073472,0.093,0.907,0.291279864884941,0.708720135115059,0.383568247008154,0.616431752991845,0.0289502425087982,0.0289502425087982,0.0513575959606015,0.0513575959606015,0.497,0.503
"1414",13,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.103739964258324,0.896260035741676,0.106630135499885,0.893369864500115,0.0160012778987921,0.0160012778987921,0.0283444718702191,0.0283444718702191,0.093,0.907,0.182754997710275,0.817245002289725,0.551458760020074,0.448541239979926,0.0305355079915998,0.0305355079915998,0.0574495426222658,0.0574495426222658,0.497,0.503
"1415",14,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0728115888802333,0.927188411119767,0.0735330597889154,0.926466940211085,0.0123272301090948,0.0123272301090948,0.0144047820215287,0.0144047820215287,0.093,0.907,0.170817552726216,0.829182447273784,0.687927685573843,0.312072314426157,0.0411797898008875,0.0411797898008875,0.0441993067357135,0.0441993067357135,0.497,0.503
"1416",15,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0917527028052693,0.908247297194731,0.0900285912138135,0.909971408786187,0.0148663723709167,0.0148663723709167,0.0200413150300561,0.0200413150300561,0.093,0.907,0.380989380373547,0.619010619626453,0.393340458324805,0.606659541675195,0.0345747176690342,0.0345747176690342,0.0499493062214539,0.0499493062214539,0.497,0.503
"1417",16,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0955028366924313,0.904497163307569,0.102378726378667,0.897621273621333,0.0146169953561939,0.0146169953561938,0.0215659722826085,0.0215659722826085,0.093,0.907,0.351798103664696,0.648201896335303,0.727058644217095,0.272941355782905,0.0496455452152736,0.0496455452152736,0.0447960862692052,0.0447960862692051,0.497,0.503
"1418",17,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0690772502584148,0.930922749741585,0.0686673502043704,0.93133264979563,0.0149835324412148,0.0149835324412147,0.0160584061110138,0.0160584061110138,0.093,0.907,0.3216542933672,0.6783457066328,0.748342789552375,0.251657210447625,0.0374218148472657,0.0374218148472656,0.0545323947886199,0.05453239478862,0.497,0.503
"1419",18,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0766094851624495,0.923390514837551,0.0757956596601697,0.92420434033983,0.0141034848481022,0.0141034848481021,0.0177341604300684,0.0177341604300684,0.093,0.907,0.497674206975323,0.502325793024677,0.875675430972994,0.124324569027006,0.0459948052408991,0.0459948052408991,0.0360687859564689,0.0360687859564689,0.497,0.503
"1420",19,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.071332709794995,0.928667290205005,0.0732737908142258,0.926726209185774,0.0110653602470507,0.0110653602470507,0.0142785086888409,0.0142785086888409,0.093,0.907,0.450023203774167,0.549976796225833,0.684318699244349,0.315681300755651,0.0595130979487932,0.0595130979487932,0.0491894277265205,0.0491894277265206,0.497,0.503
"1421",20,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0997211993224018,0.900278800677598,0.0995022674120364,0.900497732587964,0.0145694267079334,0.0145694267079334,0.0173909339177771,0.0173909339177771,0.093,0.907,0.653122688896415,0.346877311103585,0.302549957634549,0.697450042365451,0.0493303604242036,0.0493303604242036,0.0529579039761661,0.0529579039761661,0.497,0.503
"1422",21,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0531515845376395,0.94684841546236,0.0526002142872581,0.947399785712742,0.0131904004099404,0.0131904004099404,0.0220300551961506,0.0220300551961506,0.093,0.907,0.196663852188991,0.803336147811009,0.747255795379341,0.252744204620659,0.0194660940833804,0.0194660940833804,0.0445447714456462,0.0445447714456462,0.497,0.503
"1423",22,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.103968002683789,0.896031997316211,0.100853928704727,0.899146071295273,0.0183484727544018,0.0183484727544018,0.0542418366732832,0.0542418366732832,0.093,0.907,0.702091258638355,0.297908741361645,0.748817312095386,0.251182687904614,0.0350689013753809,0.0350689013753809,0.0542874226705381,0.0542874226705381,0.497,0.503
"1424",23,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0614421989290746,0.938557801070925,0.0614981412449487,0.938501858755051,0.00893528492779237,0.00893528492779235,0.0101029071680593,0.0101029071680594,0.093,0.907,0.595811487445247,0.404188512554753,0.796105157456335,0.203894842543665,0.0656593462622878,0.0656593462622878,0.0291595356955099,0.0291595356955099,0.497,0.503
"1425",24,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0657898441544567,0.934210155845543,0.0631867695813443,0.936813230418656,0.0123283723290309,0.0123283723290309,0.0148254844987375,0.0148254844987376,0.093,0.907,0.553990441081022,0.446009558918978,0.632737989912046,0.367262010087954,0.0380158539983727,0.0380158539983727,0.0755333640779887,0.0755333640779887,0.497,0.503
"1426",25,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.109081615004382,0.890918384995618,0.113298657933603,0.886701342066397,0.016494634175058,0.016494634175058,0.0225291996067044,0.0225291996067045,0.093,0.907,0.654611604410449,0.345388395589551,0.360280613883003,0.639719386116997,0.0586232639372874,0.0586232639372875,0.0589682604603101,0.0589682604603101,0.497,0.503
"1427",26,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0464888876875874,0.953511112312413,0.0453509242603279,0.954649075739672,0.00980259338006395,0.00980259338006393,0.0104804808577662,0.0104804808577662,0.093,0.907,0.490733998717244,0.509266001282756,0.523521875339088,0.476478124660912,0.0345686025398749,0.0345686025398749,0.0586314289381934,0.0586314289381934,0.497,0.503
"1428",27,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0514392276028873,0.948560772397113,0.0507740658222838,0.949225934177716,0.00897566368671417,0.00897566368671416,0.0104842612480835,0.0104842612480835,0.093,0.907,0.455512627568114,0.544487372431885,0.357854747982707,0.642145252017293,0.0417218872858594,0.0417218872858595,0.0460060734173297,0.0460060734173297,0.497,0.503
"1429",28,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.10695628231339,0.89304371768661,0.131730891975137,0.868269108024863,0.0133920893837345,0.0133920893837344,0.0294390578844093,0.0294390578844093,0.093,0.907,1,0,0.175824487555903,0.824175512444097,NA,NA,0.0606348909559151,0.0606348909559151,0.497,0.503
"1430",29,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0512408310820842,0.948759168917916,0.0444714530300655,0.955528546969935,0.0132818549572154,0.0132818549572154,0.0261413758793582,0.0261413758793582,0.093,0.907,0,1,0.90020964431266,0.0997903556873395,NA,NA,0.0225360601630711,0.0225360601630711,0.497,0.503
"1431",30,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.119353575145986,0.880646424854014,0.112574863935509,0.887425136064491,0.0186890704889407,0.0186890704889407,0.0220004217281516,0.0220004217281516,0.093,0.907,0.616252077851706,0.383747922148294,0.530429485573748,0.469570514426252,0.0341162295802701,0.0341162295802701,0.07198741984418,0.07198741984418,0.497,0.503
"1432",31,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0909372788980425,0.909062721101958,0.109851653946544,0.890148346053456,0.0109098442224064,0.0109098442224064,0.0167727110476252,0.0167727110476252,0.093,0.907,0.509167731670376,0.490832268329624,0.16485133296416,0.83514866703584,0.056083800875585,0.0560838008755851,0.0469092441753138,0.0469092441753138,0.497,0.503
"1433",32,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.145236150681472,0.854763849318528,0.130770748430063,0.869229251569937,0.0217576476512638,0.0217576476512638,0.0336741273054825,0.0336741273054825,0.093,0.907,0.614704969269439,0.385295030730561,0.698644096840329,0.301355903159671,0.0385140459589635,0.0385140459589635,0.0463573709061885,0.0463573709061885,0.497,0.503
"1434",33,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0865858942608067,0.913414105739193,0.0895444209252797,0.91045557907472,0.0127266626763215,0.0127266626763216,0.0143539106368738,0.0143539106368738,0.093,0.907,0.269731654041745,0.730268345958255,0.143008874019569,0.856991125980431,0.0750751790781621,0.0750751790781621,0.0500317414528856,0.0500317414528856,0.497,0.503
"1435",34,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0838440260384458,0.916155973961554,0.0955656917293185,0.904434308270681,0.0122439204257662,0.0122439204257662,0.0189750948793576,0.0189750948793576,0.093,0.907,0.557733500648338,0.442266499351662,0.285053474478372,0.714946525521628,0.0689157194150596,0.0689157194150596,0.0459997945022563,0.0459997945022563,0.497,0.503
"1436",35,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0823385702546465,0.917661429745354,0.0856981768172171,0.914301823182783,0.0152207130859994,0.0152207130859994,0.0247039544972279,0.0247039544972279,0.093,0.907,0.48803539386889,0.51196460613111,0.491555097531822,0.508444902468178,0.0336567567341782,0.0336567567341782,0.0523954846473344,0.0523954846473344,0.497,0.503
"1437",36,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0906160121704577,0.909383987829542,0.0971931975020959,0.902806802497904,0.0130984129817955,0.0130984129817955,0.0264465866329148,0.0264465866329147,0.093,0.907,0.427479127946688,0.572520872053312,0.480565474870544,0.519434525129456,0.0334898237921948,0.0334898237921948,0.0546153173093652,0.0546153173093652,0.497,0.503
"1438",37,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0497666541827609,0.950233345817239,0.0494263169758667,0.950573683024133,0.0106275059581686,0.0106275059581686,0.011735506006475,0.011735506006475,0.093,0.907,0.462249567634082,0.537750432365918,0.617976204563014,0.382023795436986,0.0456264478758309,0.0456264478758309,0.0468753965681541,0.0468753965681541,0.497,0.503
"1439",38,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0798016568434877,0.920198343156512,0.0761830805724084,0.923816919427592,0.0134631913668804,0.0134631913668804,0.0138892323946852,0.0138892323946852,0.093,0.907,0.662989993317801,0.337010006682199,0.759933806367845,0.240066193632155,0.0527499395833242,0.0527499395833242,0.0644827375008275,0.0644827375008275,0.497,0.503
"1440",39,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0615522777151312,0.938447722284869,0.0599596246789501,0.94004037532105,0.012091912352391,0.0120919123523909,0.0144321410291626,0.0144321410291626,0.093,0.907,0.543987461843646,0.456012538156354,0.573918451769675,0.426081548230325,0.034995129785325,0.0349951297853249,0.056946935686556,0.0569469356865559,0.497,0.503
"1441",40,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0837094064972151,0.916290593502785,0.0975968637429759,0.902403136257024,0.0108791522282548,0.0108791522282548,0.0235290810738213,0.0235290810738213,0.093,0.907,0.466917947264636,0.533082052735364,0.764783309154571,0.235216690845429,0.0694661858473692,0.0694661858473693,0.0569411112867403,0.0569411112867403,0.497,0.503
"1442",41,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.143897586149264,0.856102413850736,0.146896615327861,0.853103384672139,0.0202372194662145,0.0202372194662145,0.0281320800185156,0.0281320800185156,0.093,0.907,1,0,0.15627093187178,0.84372906812822,NA,NA,0.0707710723509368,0.0707710723509368,0.497,0.503
"1443",42,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.123482976501809,0.876517023498191,0.126408676503748,0.873591323496252,0.0168130129607781,0.0168130129607781,0.0271027815421352,0.0271027815421352,0.093,0.907,0.758522977281058,0.241477022718942,0.229227868566704,0.770772131433296,0.0194968768626177,0.0194968768626177,0.049750495833314,0.049750495833314,0.497,0.503
"1444",43,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.131797620283411,0.868202379716589,0.138577735187162,0.861422264812838,0.0170553243008486,0.0170553243008485,0.0262520708448992,0.0262520708448991,0.093,0.907,0.220467242707088,0.779532757292912,0.154857986175697,0.845142013824303,0.0663345438087924,0.0663345438087925,0.07843168522028,0.07843168522028,0.497,0.503
"1445",44,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0443442155359268,0.955655784464073,0.0511711715700218,0.948828828429978,0.0092627838467456,0.00926278384674558,0.0149543859249968,0.0149543859249968,0.093,0.907,0.557999853562917,0.442000146437083,0.633400553626631,0.366599446373369,0.038501314771947,0.0385013147719469,0.0421479924126316,0.0421479924126317,0.497,0.503
"1446",45,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.0986374637044976,0.901362536295502,0.100914472900287,0.899085527099713,0.0167868946239562,0.0167868946239562,0.027904617152282,0.027904617152282,0.093,0.907,0.542522164993539,0.457477835006461,0.39527983978694,0.60472016021306,0.0450737735022509,0.0450737735022509,0.0602980270703994,0.0602980270703994,0.497,0.503
"1447",46,"simulationRuns/sim_1//data/epi_3000-0.9-0.75_1",0.107947792744683,0.892052207255317,0.110884537819416,0.889115462180584,0.0159333878007483,0.0159333878007483,0.0199608723315733,0.0199608723315733,0.093,0.907,0.526486821653332,0.473513178346668,0.598161488780538,0.401838511219462,0.0409968185925859,0.040996818592586,0.0584269064652897,0.0584269064652897,0.497,0.503
