,sim_i,t,source,target
28754,1,19,1782,1120
28755,1,19,2607,1120
28756,1,19,1133,1121
28757,1,19,2063,1121
28758,1,19,2532,1121
28759,1,19,1312,1124
28760,1,19,1564,1124
28761,1,19,2355,1124
28762,1,19,2785,1124
28763,1,19,2994,1125
28764,1,19,1815,1127
28765,1,19,2213,1127
28766,1,19,2307,1128
28767,1,19,1308,1132
28768,1,19,2289,1133
28769,1,19,1363,1134
28770,1,19,2350,1135
28771,1,19,2329,1141
28772,1,19,1988,1142
28773,1,19,2089,1143
28774,1,19,1546,1144
28775,1,19,2316,1144
28776,1,19,1948,1146
28777,1,19,2555,1149
28778,1,19,1468,1151
28779,1,19,1905,1151
28780,1,19,2583,1151
28781,1,19,2059,1153
28782,1,19,2608,1153
28783,1,19,2854,1154
28784,1,19,2545,1156
28785,1,19,2683,1156
28786,1,19,2113,1158
28787,1,19,1310,1162
28788,1,19,1858,1164
28789,1,19,2335,1164
28790,1,19,2946,1165
28791,1,19,2842,1166
28792,1,19,2041,1169
28793,1,19,1772,1172
28794,1,19,2780,1172
28795,1,19,2493,1173
28796,1,19,2632,1173
28797,1,19,2755,1174
28798,1,19,2804,1174
28799,1,19,1282,1176
28800,1,19,2520,1176
28801,1,19,2963,1176
28802,1,19,2855,1177
28803,1,19,1358,1180
28804,1,19,1887,1182
28805,1,19,2360,1182
28806,1,19,1465,1183
28807,1,19,1653,1183
28808,1,19,1980,1183
28809,1,19,1674,1184
28810,1,19,1693,1185
28811,1,19,1365,1188
28812,1,19,1384,1189
28813,1,19,2769,1190
28814,1,19,2018,1192
28815,1,19,2184,1192
28816,1,19,2562,1194
28817,1,19,1645,1198
28818,1,19,2334,1198
28819,1,19,2920,1199
28820,1,19,2013,1201
28821,1,19,1417,1202
28822,1,19,1551,1203
28823,1,19,1861,1204
28824,1,19,1259,1205
28825,1,19,2167,1206
28826,1,19,2568,1207
28827,1,19,1795,1208
28828,1,19,2300,1209
28829,1,19,2509,1209
28830,1,19,1216,1210
28831,1,19,1734,1210
28832,1,19,2930,1210
28833,1,19,2992,1211
28834,1,19,2881,1212
28835,1,19,2225,1214
28836,1,19,2226,1214
28837,1,19,2222,1216
28838,1,19,2992,1217
28839,1,19,1244,1221
28840,1,19,2230,1222
28841,1,19,2921,1222
28842,1,19,2947,1224
28843,1,19,1678,1225
28844,1,19,2504,1225
28845,1,19,2229,1228
28846,1,19,2425,1228
28847,1,19,2080,1230
28848,1,19,2885,1230
28849,1,19,1750,1232
28850,1,19,2165,1232
28851,1,19,2593,1232
28852,1,19,2512,1234
28853,1,19,2822,1235
28854,1,19,1783,1236
28855,1,19,2359,1239
28856,1,19,2726,1239
28857,1,19,1853,1240
28858,1,19,2037,1240
28859,1,19,2532,1240
28860,1,19,1396,1243
28861,1,19,2616,1244
28862,1,19,1985,1247
28863,1,19,2832,1251
28864,1,19,2895,1251
28865,1,19,2986,1251
28866,1,19,2335,1252
28867,1,19,2122,1255
28868,1,19,1789,1256
28869,1,19,1629,1257
28870,1,19,2862,1257
28871,1,19,2808,1261
28872,1,19,2012,1263
28873,1,19,1430,1265
28874,1,19,1979,1267
28875,1,19,2285,1267
28876,1,19,1736,1269
28877,1,19,1870,1270
28878,1,19,1582,1271
28879,1,19,1856,1271
28880,1,19,1340,1275
28881,1,19,2738,1275
28882,1,19,1626,1277
28883,1,19,1900,1283
28884,1,19,2394,1283
28885,1,19,1307,1287
28886,1,19,2985,1287
28887,1,19,1380,1288
28888,1,19,2048,1291
28889,1,19,2675,1292
28890,1,19,2426,1293
28891,1,19,2860,1294
28892,1,19,1716,1295
28893,1,19,2209,1295
28894,1,19,1559,1299
28895,1,19,2232,1299
28896,1,19,1602,1302
28897,1,19,1323,1303
28898,1,19,2534,1305
28899,1,19,1803,1306
28900,1,19,2142,1309
28901,1,19,2970,1311
28902,1,19,1674,1313
28903,1,19,2118,1314
28904,1,19,2381,1314
28905,1,19,2503,1314
28906,1,19,2370,1315
28907,1,19,2636,1315
28908,1,19,2155,1316
28909,1,19,2606,1319
28910,1,19,2101,1321
28911,1,19,2766,1321
28912,1,19,1448,1322
28913,1,19,1533,1322
28914,1,19,2680,1322
28915,1,19,2601,1328
28916,1,19,1771,1329
28917,1,19,2605,1329
28918,1,19,2426,1332
28919,1,19,2867,1332
28920,1,19,2642,1333
28921,1,19,2853,1335
28922,1,19,1661,1336
28923,1,19,2085,1337
28924,1,19,2180,1337
28925,1,19,1663,1339
28926,1,19,2546,1339
28927,1,19,2582,1339
28928,1,19,2049,1342
28929,1,19,2709,1342
28930,1,19,2022,1343
28931,1,19,2319,1343
28932,1,19,2493,1344
28933,1,19,1859,1346
28934,1,19,1511,1348
28935,1,19,2446,1348
28936,1,19,2277,1349
28937,1,19,1636,1350
28938,1,19,1380,1355
28939,1,19,2029,1357
28940,1,19,1829,1363
28941,1,19,1930,1363
28942,1,19,2840,1365
28943,1,19,2503,1366
28944,1,19,2943,1366
28945,1,19,2110,1367
28946,1,19,2765,1367
28947,1,19,2984,1370
28948,1,19,1395,1371
28949,1,19,1956,1371
28950,1,19,2471,1371
28951,1,19,1779,1372
28952,1,19,2503,1372
28953,1,19,1504,1373
28954,1,19,1755,1374
28955,1,19,2402,1375
28956,1,19,1866,1376
28957,1,19,1659,1379
28958,1,19,1935,1382
28959,1,19,2367,1383
28960,1,19,2962,1384
28961,1,19,2963,1385
28962,1,19,1862,1386
28963,1,19,2639,1386
28964,1,19,1788,1387
28965,1,19,2868,1389
28966,1,19,1769,1391
28967,1,19,2796,1391
28968,1,19,1912,1392
28969,1,19,2533,1393
28970,1,19,1479,1399
28971,1,19,2579,1400
28972,1,19,1674,1402
28973,1,19,1718,1406
28974,1,19,1745,1407
28975,1,19,1824,1407
28976,1,19,2346,1407
28977,1,19,2326,1411
28978,1,19,2425,1412
28979,1,19,2113,1414
28980,1,19,1974,1417
28981,1,19,2208,1418
28982,1,19,1557,1420
28983,1,19,2542,1421
28984,1,19,2701,1422
28985,1,19,2786,1422
28986,1,19,1460,1428
28987,1,19,1630,1429
28988,1,19,1893,1429
28989,1,19,2235,1429
28990,1,19,2805,1433
28991,1,19,2405,1438
28992,1,19,2187,1441
28993,1,19,2642,1441
28994,1,19,2318,1442
28995,1,19,2146,1446
28996,1,19,1768,1449
28997,1,19,1623,1451
28998,1,19,1548,1455
28999,1,19,1682,1455
29000,1,19,2273,1455
29001,1,19,1788,1456
29002,1,19,2028,1457
29003,1,19,2137,1457
29004,1,19,1507,1461
29005,1,19,1708,1461
29006,1,19,2389,1461
29007,1,19,2785,1463
29008,1,19,2000,1464
29009,1,19,2163,1464
29010,1,19,2141,1465
29011,1,19,2924,1465
29012,1,19,2272,1468
29013,1,19,1987,1472
29014,1,19,1513,1474
29015,1,19,2592,1474
29016,1,19,2806,1474
29017,1,19,2589,1475
29018,1,19,1965,1476
29019,1,19,2341,1476
29020,1,19,2615,1478
29021,1,19,2864,1478
29022,1,19,2597,1480
29023,1,19,2030,1482
29024,1,19,1663,1483
29025,1,19,1557,1485
29026,1,19,2925,1486
29027,1,19,1867,1487
29028,1,19,2329,1487
29029,1,19,2803,1494
29030,1,19,2998,1495
29031,1,19,2787,1496
29032,1,19,2954,1496
29033,1,19,2591,1498
29034,1,19,2670,1499
29035,1,19,1824,1501
29036,1,19,1755,1504
29037,1,19,2146,1505
29038,1,19,2103,1509
29039,1,19,2198,1514
29040,1,19,2200,1514
29041,1,19,2739,1518
29042,1,19,2171,1520
29043,1,19,2281,1520
29044,1,19,2474,1520
29045,1,19,2906,1520
29046,1,19,2054,1522
29047,1,19,2920,1522
29048,1,19,2374,1524
29049,1,19,2830,1524
29050,1,19,2980,1526
29051,1,19,1888,1530
29052,1,19,2420,1530
29053,1,19,2074,1531
29054,1,19,2881,1532
29055,1,19,1894,1538
29056,1,19,2445,1539
29057,1,19,1977,1541
29058,1,19,2871,1541
29059,1,19,2423,1542
29060,1,19,2869,1543
29061,1,19,2338,1545
29062,1,19,2351,1548
29063,1,19,2469,1548
29064,1,19,1594,1552
29065,1,19,1959,1557
29066,1,19,1905,1558
29067,1,19,1670,1561
29068,1,19,1952,1562
29069,1,19,2350,1562
29070,1,19,3000,1562
29071,1,19,2642,1564
29072,1,19,2698,1572
29073,1,19,2751,1572
29074,1,19,2887,1575
29075,1,19,2909,1576
29076,1,19,1882,1578
29077,1,19,2317,1578
29078,1,19,2551,1580
29079,1,19,1838,1586
29080,1,19,2370,1586
29081,1,19,1913,1589
29082,1,19,1611,1591
29083,1,19,2344,1591
29084,1,19,1709,1592
29085,1,19,1965,1592
29086,1,19,2979,1595
29087,1,19,1661,1599
29088,1,19,1723,1603
29089,1,19,2178,1603
29090,1,19,2493,1606
29091,1,19,2697,1609
29092,1,19,2521,1611
29093,1,19,2164,1614
29094,1,19,2611,1615
29095,1,19,1887,1617
29096,1,19,2466,1625
29097,1,19,2491,1627
29098,1,19,2054,1630
29099,1,19,2791,1631
29100,1,19,2967,1631
29101,1,19,2809,1636
29102,1,19,2742,1638
29103,1,19,2090,1640
29104,1,19,2628,1641
29105,1,19,2635,1641
29106,1,19,2316,1646
29107,1,19,2252,1647
29108,1,19,2220,1648
29109,1,19,1777,1649
29110,1,19,1928,1649
29111,1,19,2611,1656
29112,1,19,2371,1657
29113,1,19,1968,1658
29114,1,19,2755,1661
29115,1,19,2512,1662
29116,1,19,2867,1663
29117,1,19,2818,1665
29118,1,19,1698,1666
29119,1,19,2298,1666
29120,1,19,2743,1667
29121,1,19,1696,1671
29122,1,19,1771,1671
29123,1,19,1918,1674
29124,1,19,2577,1674
29125,1,19,2537,1676
29126,1,19,1756,1677
29127,1,19,2245,1677
29128,1,19,2878,1677
29129,1,19,1979,1680
29130,1,19,2016,1683
29131,1,19,2970,1685
29132,1,19,2626,1686
29133,1,19,1840,1688
29134,1,19,2665,1689
29135,1,19,2308,1690
29136,1,19,2223,1692
29137,1,19,2960,1692
29138,1,19,1742,1693
29139,1,19,2473,1695
29140,1,19,1974,1699
29141,1,19,2650,1699
29142,1,19,2255,1700
29143,1,19,2249,1702
29144,1,19,2113,1703
29145,1,19,2526,1704
29146,1,19,2842,1704
29147,1,19,2566,1705
29148,1,19,2565,1706
29149,1,19,2768,1708
29150,1,19,2787,1713
29151,1,19,2692,1716
29152,1,19,2906,1716
29153,1,19,2247,1717
29154,1,19,1894,1718
29155,1,19,2780,1718
29156,1,19,2181,1719
29157,1,19,2928,1719
29158,1,19,2934,1719
29159,1,19,2578,1722
29160,1,19,1786,1728
29161,1,19,2028,1731
29162,1,19,2220,1731
29163,1,19,2540,1733
29164,1,19,2585,1733
29165,1,19,1921,1734
29166,1,19,1860,1743
29167,1,19,2082,1743
29168,1,19,2592,1743
29169,1,19,2795,1746
29170,1,19,2825,1747
29171,1,19,1922,1751
29172,1,19,1978,1753
29173,1,19,2015,1753
29174,1,19,2851,1757
29175,1,19,2384,1758
29176,1,19,2441,1762
29177,1,19,2067,1764
29178,1,19,2194,1767
29179,1,19,2164,1768
29180,1,19,2621,1768
29181,1,19,2433,1770
29182,1,19,1902,1774
29183,1,19,2516,1777
29184,1,19,2904,1777
29185,1,19,2428,1778
29186,1,19,2726,1781
29187,1,19,1832,1783
29188,1,19,2349,1783
29189,1,19,2277,1787
29190,1,19,2851,1787
29191,1,19,2879,1788
29192,1,19,2120,1790
29193,1,19,2335,1790
29194,1,19,2774,1792
29195,1,19,1890,1793
29196,1,19,2344,1793
29197,1,19,2022,1794
29198,1,19,2150,1796
29199,1,19,2479,1796
29200,1,19,1816,1797
29201,1,19,2214,1801
29202,1,19,2917,1802
29203,1,19,2636,1809
29204,1,19,2696,1813
29205,1,19,2094,1814
29206,1,19,2421,1817
29207,1,19,2424,1817
29208,1,19,2135,1818
29209,1,19,2830,1818
29210,1,19,2900,1826
29211,1,19,2149,1828
29212,1,19,2638,1828
29213,1,19,2770,1828
29214,1,19,2997,1829
29215,1,19,1938,1833
29216,1,19,1902,1835
29217,1,19,2825,1836
29218,1,19,2760,1838
29219,1,19,1927,1839
29220,1,19,2613,1839
29221,1,19,2846,1839
29222,1,19,2137,1840
29223,1,19,1863,1843
29224,1,19,2851,1844
29225,1,19,2528,1845
29226,1,19,2655,1845
29227,1,19,2649,1847
29228,1,19,2884,1851
29229,1,19,2372,1856
29230,1,19,1927,1857
29231,1,19,2296,1857
29232,1,19,2332,1857
29233,1,19,2520,1857
29234,1,19,2181,1859
29235,1,19,2468,1862
29236,1,19,2744,1864
29237,1,19,2811,1866
29238,1,19,2379,1868
29239,1,19,2756,1869
29240,1,19,2312,1874
29241,1,19,2708,1882
29242,1,19,2669,1883
29243,1,19,2484,1886
29244,1,19,2789,1890
29245,1,19,2997,1901
29246,1,19,2052,1907
29247,1,19,2136,1909
29248,1,19,2849,1909
29249,1,19,1960,1911
29250,1,19,1990,1912
29251,1,19,2132,1913
29252,1,19,2428,1918
29253,1,19,2226,1919
29254,1,19,2378,1919
29255,1,19,2107,1921
29256,1,19,2820,1924
29257,1,19,2301,1927
29258,1,19,2094,1930
29259,1,19,2442,1930
29260,1,19,2206,1931
29261,1,19,2537,1931
29262,1,19,2563,1931
29263,1,19,2723,1933
29264,1,19,2783,1937
29265,1,19,2288,1940
29266,1,19,2445,1940
29267,1,19,2277,1942
29268,1,19,1948,1944
29269,1,19,2838,1944
29270,1,19,2608,1945
29271,1,19,1981,1947
29272,1,19,2143,1947
29273,1,19,2578,1947
29274,1,19,2959,1949
29275,1,19,2754,1951
29276,1,19,2685,1952
29277,1,19,2401,1955
29278,1,19,2329,1957
29279,1,19,2510,1959
29280,1,19,2293,1962
29281,1,19,2318,1962
29282,1,19,2142,1971
29283,1,19,2698,1973
29284,1,19,2754,1975
29285,1,19,2195,1979
29286,1,19,2353,1979
29287,1,19,2013,1980
29288,1,19,2840,1990
29289,1,19,2373,1992
29290,1,19,2044,1997
29291,1,19,2090,1998
29292,1,19,2171,1999
29293,1,19,2537,2001
29294,1,19,2034,2002
29295,1,19,2769,2002
29296,1,19,2323,2007
29297,1,19,2069,2008
29298,1,19,2507,2009
29299,1,19,2210,2014
29300,1,19,2835,2024
29301,1,19,2313,2026
29302,1,19,2052,2031
29303,1,19,2095,2032
29304,1,19,2629,2032
29305,1,19,2332,2036
29306,1,19,2837,2039
29307,1,19,2986,2039
29308,1,19,2457,2042
29309,1,19,2651,2043
29310,1,19,2338,2046
29311,1,19,2713,2046
29312,1,19,2273,2048
29313,1,19,2634,2049
29314,1,19,2362,2055
29315,1,19,2963,2057
29316,1,19,2247,2063
29317,1,19,2294,2073
29318,1,19,2599,2079
29319,1,19,2789,2083
29320,1,19,2224,2084
29321,1,19,2695,2084
29322,1,19,2715,2084
29323,1,19,2246,2085
29324,1,19,2781,2086
29325,1,19,2355,2090
29326,1,19,2684,2092
29327,1,19,2162,2093
29328,1,19,2490,2096
29329,1,19,2128,2097
29330,1,19,2600,2107
29331,1,19,2962,2108
29332,1,19,2479,2113
29333,1,19,2973,2114
29334,1,19,2998,2114
29335,1,19,2927,2127
29336,1,19,2229,2132
29337,1,19,2660,2135
29338,1,19,2277,2145
29339,1,19,2502,2145
29340,1,19,2283,2147
29341,1,19,2449,2147
29342,1,19,2664,2152
29343,1,19,2921,2156
29344,1,19,2206,2158
29345,1,19,2743,2164
29346,1,19,2851,2166
29347,1,19,2991,2167
29348,1,19,2644,2176
29349,1,19,2987,2178
29350,1,19,2566,2179
29351,1,19,2626,2181
29352,1,19,2927,2181
29353,1,19,2657,2182
29354,1,19,2866,2185
29355,1,19,2761,2186
29356,1,19,2602,2190
29357,1,19,2968,2190
29358,1,19,2484,2191
29359,1,19,2760,2195
29360,1,19,2387,2196
29361,1,19,2530,2196
29362,1,19,2828,2197
29363,1,19,2957,2197
29364,1,19,2649,2199
29365,1,19,2493,2200
29366,1,19,2417,2201
29367,1,19,2992,2203
29368,1,19,2293,2209
29369,1,19,2560,2215
29370,1,19,2886,2218
29371,1,19,2750,2219
29372,1,19,2952,2221
29373,1,19,2485,2238
29374,1,19,2588,2239
29375,1,19,2640,2239
29376,1,19,2687,2247
29377,1,19,2542,2254
29378,1,19,2867,2258
29379,1,19,2727,2259
29380,1,19,2322,2261
29381,1,19,2922,2261
29382,1,19,2881,2265
29383,1,19,2956,2265
29384,1,19,2586,2272
29385,1,19,2762,2276
29386,1,19,2984,2279
29387,1,19,2424,2282
29388,1,19,2961,2283
29389,1,19,2535,2286
29390,1,19,2905,2286
29391,1,19,2939,2287
29392,1,19,2661,2299
29393,1,19,2536,2307
29394,1,19,2779,2317
29395,1,19,2336,2327
29396,1,19,2618,2337
29397,1,19,2795,2338
29398,1,19,2943,2338
29399,1,19,2363,2341
29400,1,19,2351,2343
29401,1,19,2436,2343
29402,1,19,2773,2345
29403,1,19,2478,2346
29404,1,19,2546,2346
29405,1,19,2889,2350
29406,1,19,2927,2350
29407,1,19,2833,2351
29408,1,19,2651,2352
29409,1,19,2976,2360
29410,1,19,2658,2363
29411,1,19,2448,2370
29412,1,19,2535,2372
29413,1,19,2557,2372
29414,1,19,2513,2373
29415,1,19,2447,2380
29416,1,19,2700,2380
29417,1,19,2529,2386
29418,1,19,2880,2387
29419,1,19,2579,2394
29420,1,19,2784,2400
29421,1,19,2567,2401
29422,1,19,2517,2402
29423,1,19,2494,2408
29424,1,19,2533,2408
29425,1,19,2990,2415
29426,1,19,2619,2419
29427,1,19,2666,2422
29428,1,19,2676,2429
29429,1,19,2821,2432
29430,1,19,2692,2437
29431,1,19,2792,2437
29432,1,19,2919,2439
29433,1,19,2795,2442
29434,1,19,2960,2442
29435,1,19,2816,2451
29436,1,19,2793,2454
29437,1,19,2830,2461
29438,1,19,2540,2462
29439,1,19,2744,2464
29440,1,19,2868,2467
29441,1,19,2633,2482
29442,1,19,2506,2483
29443,1,19,2581,2492
29444,1,19,2646,2502
29445,1,19,2840,2503
29446,1,19,2641,2508
29447,1,19,2953,2510
29448,1,19,2585,2515
29449,1,19,2547,2517
29450,1,19,2782,2517
29451,1,19,2850,2517
29452,1,19,2615,2520
29453,1,19,2881,2524
29454,1,19,2688,2527
29455,1,19,2868,2533
29456,1,19,2809,2540
29457,1,19,2912,2546
29458,1,19,2850,2547
29459,1,19,2614,2564
29460,1,19,2609,2566
29461,1,19,2863,2594
29462,1,19,2990,2597
29463,1,19,2622,2599
29464,1,19,2917,2602
29465,1,19,2915,2612
29466,1,19,2845,2624
29467,1,19,2921,2638
29468,1,19,2902,2642
29469,1,19,2660,2648
29470,1,19,2846,2663
29471,1,19,2815,2665
29472,1,19,2927,2672
29473,1,19,2743,2673
29474,1,19,2884,2674
29475,1,19,2984,2677
29476,1,19,2769,2678
29477,1,19,2807,2678
29478,1,19,2930,2682
29479,1,19,2783,2685
29480,1,19,2923,2695
29481,1,19,2854,2696
29482,1,19,2781,2698
29483,1,19,2885,2701
29484,1,19,2925,2715
29485,1,19,2855,2716
29486,1,19,2845,2720
29487,1,19,2930,2721
29488,1,19,2961,2737
29489,1,19,2924,2739
29490,1,19,2786,2746
29491,1,19,2894,2753
29492,1,19,2860,2769
29493,1,19,2993,2777
29494,1,19,2995,2782
29495,1,19,2880,2797
29496,1,19,2967,2797
29497,1,19,2863,2822
29498,1,19,2956,2841
29499,1,19,2938,2845
29500,1,19,2990,2868
29501,1,19,2,18
29502,1,19,7,441
29503,1,19,29,1662
29504,1,19,34,2242
29505,1,19,38,2418
29506,1,19,68,884
29507,1,19,90,1213
29508,1,19,104,175
29509,1,19,105,1674
29510,1,19,136,1512
29511,1,19,154,327
29512,1,19,157,1277
29513,1,19,165,2364
29514,1,19,197,298
29515,1,19,213,1435
29516,1,19,243,2131
29517,1,19,251,2430
29518,1,19,257,1203
29519,1,19,265,361
29520,1,19,283,458
29521,1,19,284,2533
29522,1,19,298,597
29523,1,19,300,932
29524,1,19,324,2956
29525,1,19,329,2596
29526,1,19,335,1406
29527,1,19,338,1432
29528,1,19,338,2457
29529,1,19,360,2984
29530,1,19,376,1120
29531,1,19,383,1616
29532,1,19,386,2761
29533,1,19,402,1700
29534,1,19,409,2350
29535,1,19,437,1766
29536,1,19,447,2153
29537,1,19,455,661
29538,1,19,487,1164
29539,1,19,511,829
29540,1,19,512,2756
29541,1,19,539,2397
29542,1,19,541,2382
29543,1,19,561,2870
29544,1,19,581,2723
29545,1,19,586,1403
29546,1,19,588,1928
29547,1,19,601,2375
29548,1,19,613,2243
29549,1,19,615,1834
29550,1,19,625,2956
29551,1,19,667,1059
29552,1,19,678,2653
29553,1,19,701,1667
29554,1,19,705,1350
29555,1,19,709,1815
29556,1,19,725,2408
29557,1,19,728,2716
29558,1,19,732,1194
29559,1,19,737,2583
29560,1,19,751,1463
29561,1,19,754,2595
29562,1,19,762,1259
29563,1,19,778,1505
29564,1,19,793,1942
29565,1,19,802,2551
29566,1,19,814,2229
29567,1,19,836,1845
29568,1,19,838,1731
29569,1,19,847,1348
29570,1,19,863,1635
29571,1,19,885,1344
29572,1,19,941,2389
29573,1,19,947,2122
29574,1,19,947,2868
29575,1,19,972,988
29576,1,19,1021,1841
29577,1,19,1036,2545
29578,1,19,1038,2835
29579,1,19,1041,2086
29580,1,19,1041,2380
29581,1,19,1053,1079
29582,1,19,1053,1724
29583,1,19,1057,2756
29584,1,19,1061,1127
29585,1,19,1073,1996
29586,1,19,1074,1938
29587,1,19,1088,2175
29588,1,19,1125,1548
29589,1,19,1135,1766
29590,1,19,1138,1747
29591,1,19,1159,2709
29592,1,19,1178,2419
29593,1,19,1228,2950
29594,1,19,1249,2154
29595,1,19,1287,2513
29596,1,19,1292,2126
29597,1,19,1317,1792
29598,1,19,1317,2410
29599,1,19,1333,2100
29600,1,19,1351,1737
29601,1,19,1352,2049
29602,1,19,1362,2729
29603,1,19,1413,2856
29604,1,19,1415,1665
29605,1,19,1453,2467
29606,1,19,1474,2844
29607,1,19,1475,2724
29608,1,19,1480,1522
29609,1,19,1481,2487
29610,1,19,1501,2639
29611,1,19,1526,1728
29612,1,19,1536,2144
29613,1,19,1545,1731
29614,1,19,1575,1684
29615,1,19,1600,2860
29616,1,19,1651,1985
29617,1,19,1659,2523
29618,1,19,1666,2045
29619,1,19,1684,1736
29620,1,19,1714,1771
29621,1,19,1737,2583
29622,1,19,1739,2195
29623,1,19,1790,2535
29624,1,19,1792,1837
29625,1,19,1793,2894
29626,1,19,1800,2012
29627,1,19,1845,2341
29628,1,19,1853,2592
29629,1,19,1874,2247
29630,1,19,1878,2848
29631,1,19,1902,2932
29632,1,19,1903,2391
29633,1,19,1936,2081
29634,1,19,1997,2562
29635,1,19,2001,2208
29636,1,19,2011,2552
29637,1,19,2011,2610
29638,1,19,2017,2412
29639,1,19,2024,2401
29640,1,19,2065,2085
29641,1,19,2160,2940
29642,1,19,2170,2724
29643,1,19,2184,2566
29644,1,19,2243,2784
29645,1,19,2351,2860
29646,1,19,2379,2417
29647,1,19,2585,2987
29648,1,19,2759,2865
29649,1,19,2844,2877
29650,1,19,1,1921
29651,1,19,3,2608
29652,1,19,48,2220
29653,1,19,58,2206
29654,1,19,61,2816
29655,1,19,63,745
29656,1,19,74,2579
29657,1,19,76,790
29658,1,19,88,1987
29659,1,19,91,2673
29660,1,19,92,731
29661,1,19,92,1553
29662,1,19,116,537
29663,1,19,120,2870
29664,1,19,168,2572
29665,1,19,171,1255
29666,1,19,179,250
29667,1,19,179,800
29668,1,19,200,1371
29669,1,19,212,2975
29670,1,19,219,789
29671,1,19,220,392
29672,1,19,232,1644
29673,1,19,238,1352
29674,1,19,241,1794
29675,1,19,246,933
29676,1,19,248,2117
29677,1,19,254,1909
29678,1,19,254,1920
29679,1,19,267,881
29680,1,19,268,901
29681,1,19,283,1688
29682,1,19,306,1200
29683,1,19,307,1665
29684,1,19,314,2534
29685,1,19,315,503
29686,1,19,318,2921
29687,1,19,330,1228
29688,1,19,333,785
29689,1,19,338,1856
29690,1,19,364,1879
29691,1,19,378,646
29692,1,19,384,1176
29693,1,19,399,2095
29694,1,19,401,1072
29695,1,19,409,2173
29696,1,19,422,1128
29697,1,19,430,2495
29698,1,19,431,1937
29699,1,19,434,1757
29700,1,19,440,958
29701,1,19,474,2695
29702,1,19,492,1854
29703,1,19,496,1646
29704,1,19,497,2048
29705,1,19,502,2337
29706,1,19,523,1228
29707,1,19,523,1980
29708,1,19,529,2450
29709,1,19,550,1958
29710,1,19,560,2142
29711,1,19,583,1330
29712,1,19,597,1859
29713,1,19,601,1132
29714,1,19,605,2182
29715,1,19,607,1062
29716,1,19,609,2199
29717,1,19,642,2779
29718,1,19,646,2321
29719,1,19,683,2240
29720,1,19,690,1029
29721,1,19,691,2896
29722,1,19,698,1724
29723,1,19,716,2438
29724,1,19,746,2295
29725,1,19,753,1254
29726,1,19,764,2787
29727,1,19,767,1187
29728,1,19,802,2663
29729,1,19,821,2697
29730,1,19,823,2675
29731,1,19,831,2705
29732,1,19,849,2621
29733,1,19,854,2381
29734,1,19,860,2007
29735,1,19,876,930
29736,1,19,920,2149
29737,1,19,925,1220
29738,1,19,930,2460
29739,1,19,932,2078
29740,1,19,987,2527
29741,1,19,993,1311
29742,1,19,1001,1571
29743,1,19,1028,2194
29744,1,19,1029,1418
29745,1,19,1030,1493
29746,1,19,1042,2083
29747,1,19,1080,1199
29748,1,19,1093,1265
29749,1,19,1105,2216
29750,1,19,1131,2785
29751,1,19,1150,2028
29752,1,19,1152,2039
29753,1,19,1165,1358
29754,1,19,1198,2313
29755,1,19,1206,1795
29756,1,19,1211,1620
29757,1,19,1216,1891
29758,1,19,1248,2600
29759,1,19,1289,1547
29760,1,19,1306,2962
29761,1,19,1326,2716
29762,1,19,1351,2936
29763,1,19,1360,2303
29764,1,19,1379,2648
29765,1,19,1381,1637
29766,1,19,1397,2514
29767,1,19,1403,1952
29768,1,19,1411,2328
29769,1,19,1444,1481
29770,1,19,1448,2745
29771,1,19,1457,2200
29772,1,19,1499,1928
29773,1,19,1510,1785
29774,1,19,1567,1768
29775,1,19,1569,1620
29776,1,19,1621,1852
29777,1,19,1652,2477
29778,1,19,1658,2375
29779,1,19,1665,1932
29780,1,19,1670,2142
29781,1,19,1748,2083
29782,1,19,1769,2441
29783,1,19,1786,1907
29784,1,19,1795,2722
29785,1,19,1871,2553
29786,1,19,1886,2368
29787,1,19,1904,2664
29788,1,19,1925,2383
29789,1,19,1949,2198
29790,1,19,1958,2287
29791,1,19,1973,2047
29792,1,19,2029,2222
29793,1,19,2090,2601
29794,1,19,2141,2751
29795,1,19,2201,2408
29796,1,19,2256,2455
29797,1,19,2259,2290
29798,1,19,2293,2930
29799,1,19,2305,2687
29800,1,19,2361,2785
29801,1,19,2450,2717
29802,1,19,2455,2524
29803,1,19,2579,2589
29804,1,19,2612,2841
29805,1,19,2867,3000
29806,1,19,2875,2960
29807,1,19,5,463
